Review;Rating;LikeReview
Lebih suka tampilan yg lama.. yg tampilan baru semenjak di update malah sering loading nya lama.. trus minta login ulang padahal gak di log out dan itu pun lama juga.. sama klik tiket kluar kota juga dan cetak boarding pas juga lama banget loading nya sampe 30 menit.. . Sebagai pengguna KAI luar kota saya jadi sedikit terkendala harus stand by lebih lama kalo mau brangkat jadinya.. gak bisa sat set sat set buka aplikasinya..;3;1
GABISA PESEN, PAS UDH PESEN GABISA DIBATALIN ALASANNYA TRANSACTION NOT FOUND, APK GAJELAS, TULISANNYA BEWARE APP RISK;1;0
Aplikasi kai Access yg baru lebih lemot & kurang praktis, lebih baik & praktis aplikasi sebelumnya, sekarang wktu pemesanan tiket lebih lama & proses berbelit2, terlalu bnyak trkait info yg hrus divalidasi, masalah saat pembayaran sring terjadi. Ktika pembayaran dgn kaipay sdh brhasil nmun ternotif menunggu pembayaran tpi saldo kaipay terpotong seharga 1 tiket, & ktika dproses & dbyar ulang , masih saja ternotif menunggu pembayaran, sehingga saldo terpotong 2x..ini sangat merugikan pelanggan..;2;0
Terus tingkatkan lagi , kalo bisa pembayaran ditambahkan lagi di alfa,indo khususnya bca virtual account jadi kalo pesan tiket lebaran ga perlu repot malam2 keluar untuk byr tiket kai . Kalo sekarang ini bca hanya bisa via atm, bukan via Internet Banking. Terimakasih;4;3
Updatenya malah buruk. Sering down (logout) dari apps secara tiba², berat loading nya, dan juga untuk edit data penumpang tidak ada, harus hapus dulu. Serta ketersediaan jumlah karakter maksimal dalam kolom nama berkurang dari versi sebelumnya, sehingga terpaksa nama harus disingkat.;1;0
Halo Developer. Sepertinya ada bug ya ketika kita gunakan fitur pemesanan kereta lokal, selalu tidak bisa load ketersediaan tiket padahal internet sdh aman dan cepat. Mohon diperbaiki ya karna sy segera harus pesan tiket rangkas-serang, terimakasih;2;0
Loading nya lelet... Padahal jaringannya 4G..sblm di perbarui ga... Stlh di pembaruan kok lelet ya malh ga bisa kebuka... Knp... Kecewa...kecewa sekali... Pengen dapat promo malah aplikasinya lelet, cek koneksi aja padahal jaringannya 4G lho.... Gimana jaringannya jelek banget ga bisa di buka padahal sudah 4 G;3;0
Aplikasi sering tidak update, ketika cari jadwal kereta selalu tidak muncul padahal jarak yg di cari cuma 1 minggu kedepan. Udah sering log in log out sama saja belum bisa update. Tolong dong di perbahrui lagi sistemnnya, bagus sebelum di update seperti sekrang ini;1;0
Mohon maaf saya edit penilaian saya. Semakin kesini sistem pemesanan tiket lokal semakin dipersulit. Yang sebelumnya bisa dipesan di loket H-7, sekarang harus go show 3 jam sebelumnya. Itupun belum tentu dapat tiket. Sedangkan jika pesan di aplikasi, tidak bisa memesan untuk orang lain. Otomatis harus menambah 1 tiket untuk yang memesankan. Sangat tidak efisien dan boros. Bagaimana dengan yang tidak punya aplikasi? Orang tua? Tolong dipertimbangkan.;1;0
Maaf kecewa sm versi yang baru, lebih suka yg lama, tiketnya udh otomatis tersortir kalo yang lama, wlau fitur engga lengkap tapi mudah yang lama untuk penggunaannya. Tadi pesan padahal pembayaran menggunakan KAI pay tapi gagal dan saldo terpotong. Ada email menunggu pembayaran tapi riwayat saldonya terpotong, itu bagaimana ya?;2;27
Diperbarui tapi malah tambah rusak gak bisa diakses cuma blank layar putih saja. Tolong dong pengertian nya untuk hp yg model lama sangat kesusahan tiap kali diperbarui selalu error, tp jika tidak diperbarui status pemesanan sedang offline sehingga gak bisa dibuat pesan tiket. Kai ribet banget sumpah, kecewa saya;1;1
31/Okt/17 Bagaimana ini setelah update malah gk bisa login..udah pakai opsi forget password, dan ganti password TETAP GAK BISA LOGIN.. bukannya lebih malah nyusain.. bagaimana ini????? 18/Feb/25 Update Review... Aplikasi bagus setiap hari Make buat jadwal KRL, suka trip juga lewat sini proses semua gampang 👌🏻;5;669
"Daftar Akun Basic aja susah banget. sudah percobaan 3 kali. Gagal terus. Sudah masukin keden Verifikasi melalui SMS, gagal. Padahal kode udah di masukin, Tombol dipencet, gak respon. Kalau emang HP saya yang trobel, masak iya, sampek 13 kali. Dan disisi yg lain, pake aplikasi lain, pake metode kode OTP buat Verifikasi, bisa semua. Cuma Aplikasi KAI Access ini yang kayak begini. Tolong diperbaiki donk. Merugikan, mau pesen tike gak bisa. Terlambat kehabisan tiket terus gara"" Error gini.";1;1
"Saya kira hp saya yg eror ternyata aplikasi. Masa sudah pesan 2 tiket, 1 tiketnya tdk bisa dibuka dan setiap mau login ""ANDA SEDANG OFFLINE"" padahal saya pakai wifi dirumah sendirian. Mohon operator/CS segera diperbaiki, kami bayar tidak gratis. Untuk kenyamanan semua penumpang, thx.";1;202
Sayang bgt setelah update malah makin susah dipake krn loading terlalu lama, mau bayar tiket malah ngilang restart dr awal, jd susah. Cek tiket juga loadingnya lama, menu lain juga. Mohon diperbaiki. Dan udah sekian lama, kai pay ga bisa dipake padahal udh isi saldo. Pin ga bisa, reset pin pun ga bisa terus. Dan saldo kaipay nya ilang donk;1;18
Setelah diupdate malah tiap kali mau pesan tiket, selalu muncul keterangan untuk memeriksa koneksi kembali. Padahal, koneksi masih baik. Sinyal full dan kuota juga masih cukup. Tolong diperbaiki untuk itu. Kemudian, pernah kejadian, aplikasi tidak dapat dibuka dengan keterangan kalau harus diupdate. Dan terkadang update tidak lancar dan lama walau pun sinyal full. Padahal, untuk masuk ke stasiun harus menunjukkan e-boarding pass terlebih dahulu. Kalau pun dengan tiket, tetap harus mencetak tiket boarding pass dulu. Sedangkan untuk mencetak tiket harus menggunakan kode booking yang juga ada di aplikasi. Alhasil harus mengurus ke Customer Service. Bagaimana kalau sudah mepet waktunya? Saran saya, jika memang ada update aplikasi terbaru sebaiknya aplikasi tetap bisa diakses. Untuk menghindari hal serupa. Thanks.;2;0
"Tolong ya diperbaiki lg apk nya. Masa mau batalin tiket gak bisa trs alesannya pilih nama yang terdaftar. Padahal tiketnya saya sendiri yang beli dan saya sendiri yang mau membatalkan tp tetep aja gak bisaa... Kan jadi rugi banyakk..Udah gitu kalo ngasih informasi jumlah kursi yang masih tersedia sering gak valid.... Masa kmrn cek di apk suatu ka masih lumayan banyak yg masih kosong tiba"" beberapa menit kemudian di cek udah habis..... Dan beberapa menit dicek lagi muncul lagi.";1;14
Ketika akan berangkat, mau buka riwayat tiket aplikasinya error, tidak mau mendeteksi atau membuka riwayat tiket. Untung saja sudah di SS kode pemesanan, saran saya siapapun yang sudah pesan jangan bergantung pada e boarding pass, cadangkan data dengan ss layar kode pemesanan;3;2
"Ini kenapa pembatalan via online ga bisa ya, padahal nama penumpang sdh sama dgn nama bank tujuan, tapi giliran di daftarkan tdk pernah bisa dan hanya tertulis ""mhn maaf pengguna akun tdk ada dalam daftar penumpang"" dan harus ke stasiun... bukannya di syarat dan ketentuan tertulis jelas bahwa yg berhak mengajukan pembatalan adalah pengguna akun atau bisa juga, orang yang namanya telah terdaftar sebagai penumpang di aplikasi pengguna akun...Kok jadi kebelinger gini, yg buat aturan...Mhn koreksiny";2;36
setelah update dan berganti, performanya malah lebih turun jauh, loginnya lama sekali, sering gagal login, kalopun masuk pas pesen tiketnya juga lamanya minta ampun, sering gagal pula. bukannya bikin mudah malah makin ribet, mending saya pesen tiket kereta di app lain.;1;0
Versi 4.0.1 pengembangan 60, kok jadi kurang menarik ya Malah jadi lebih lama untuk proses reservasinya, halaman muka untuk reservasi juga jadi ada berita dll Histori tiket trip, filtering nya juga gak nyaman. Kurang user friendly, mungkin order tanggal tiket nya bisa diperbaiki. Harus scrol atas dulu, baru bisa scrol lagi ke bawah jika lebih dari 1 halaman Daftar penumpang yg sudah tersimpan juga hilang Masih ada bbrp lagi yg kurang nyaman, mohon pertimbangannya untuk pembaharuan yg ver 4.0.1;1;70
Mohon infonya, tiket yg sudah saya beli/booking melalui apkikasi dan status lunas tidak bisa dicancel melalui aplikasinya, kolom perubahan dan pembatalan berwarna abu2 tidak bisa di-klik. Nama dan NIK sudah sesuai ktp. Aplikasi sudah terupdate versi terbaru boss !;2;0
"Habis di update kok makin aneh, pembayaran pakek e walet sudah terhubung, tidak bisa buat bayar ""Ups!! Terjadi kesalahan"" Tidak dapat menghubungkan (pengguna sudah terhubung) Begitu terus dari kemaren"" Tolong lah padahal sudah membantu buat yang jauh dari stasiun tapi kok makin eror gini";1;125
Apabila tiket sudah sold out, sebaiknya tidak ditampilkan saja waktu search seperti versi sebelumnya karena jadi memperlambat perlu dicek satu-satu. Update: Penggunaan tarif khusus bagaimana caranya ya, kok sekarang tidak bisa (misal untuk penumpang senior)? Tolong lah KAI, jangan keindahan aplikasi saja yang diurus;;
Kadang apk sering time out pdahal koneksi bagus, dan saran untuk penggantian jadwal tiket untuk 25% terlalu besar menurut saya, mungkin kedepannya bisa diturunkan jadi 10% dari tiket, dan untuk pembatalan tiket untuk pengembalian dana kalau bisa dipercepat lagi menjadi 2-3 hari agar kalo pembatalan mendadak bisa cepat untuk dana pembatalan tersebut. ada lagi, niatnya book buat lihat ketersediaan kursi malah dibatasi 6x book dlm 1 hari, hadeh!!.;1;83
topup selalu delay masuknya, pesan tiket juga delay bahkan kadang ga terpesan samasekali padahal cuma pesan tiket krl. Banyak sekali yang harus diperbaiki, terkadang aplikasi juga lama runningnya. Tolonglah diperbaiki, gimana bisa memudahkan pemesanan tiket kalau begini?;1;0
Setelah update jadi access by kai, malah jadi lama loadingnya, loading pemiliha stasiun juga lama bahkan di jaringan wifi, pembayaran via kaipay lama, loading halaman pilihan kursi juga lama dan terlalu besar tampilan kursinya. Dan banyak opsi yg tidak perlu di layar depan. Over all, kecewa. Mending aplikasi yg lama;1;24
aplikasi ini sangat membantu dan mempermudah kami sebagai pengguna kai;5;0
"Untuk fitur cukup menarik dan lebih fresh, namun Untuk pencarian KA lebih bagus Versi ""KAI ACCES"" Karena tiket kereta yang sudah habis tidak akan muncul dipaling atas (selalu ada dibawah) sedangkan untuk aplikasi yang sekarang, Tiket habis juga tetep ditampilkan dipaling atas, jadi sangat tidak nyaman ketika mencari tiket, harus Klik ""lihat kelas"" padahal pada versi sebelumnya bisa difilter sesuai kelas yang diinginkan";2;99
"Pas udah isi data detail penumpang, baru 1 detik mau pembayaran, malah keluar tulisan ""maaf waktu pembayaran sudah habis"" 1 detik anjiiirrr, kecuali 1 jam gitu baru lah telat.. ini 1 detik, mau pesen susah banget gegara itu.. BALIKIN APK YG DULU!!!!!";1;127
Ini aplikasi harusnya berguna sebagaimana mestinya tetapi kenapa susah sekali mengaksesnya, aplikasinya terasa berat sekali respon tiap layer form lemot ujung ujungnya RTO(request time out). Ayola masa nggak ada kemajuan tingkatkan lagi lah performanya, kalaupun berat jaringannya setidaknya ketika mau pindah ke layer form selanjutnya gak ada delay dong, gak ngelag. Tolong diperbaiki !;2;313
Aplikasi yang cukup membantu tapi cukup ribet juga... Buat yang kereta lokal maks cuman 4 orang, sedangkan kita pesen 6 tiket, yang 2 tiket harus pake akun beda dan juga akun link aja yang beda juga.. Lebih ribet dari pada langsung pergi ke stasiun nya sih menurut saya. Saran aja nih buat maksimal penumpangan 10 atau gimana kek, biar yang pesen agak banyak bisa lebih gampang;2;0
Saran untuk tim RnD nya, agar pencarian stasiun ditingkatkan. Misal ada stasiun Lempuyangan di Yogya. Nama nya lempuyangan, keterangannya di Kota Yogyakarta. Itu ketika diketik Yogya tidak muncul, jadi disarankan ikut difilter juga untuk keterangannya. Terima kasih;3;0
Aplikasinya membantu tapi belum sempurna. Metode pembayaran sering bgt error. Pas dicoba kembali, tiket yg udh dipesan, gak bisa dibayar. Jadinya tunggu sampai habis kadaluarsa pembayaran dan pesan lagi. Trs, sulit bgt buat pesanin tiket buat org lain (kita gak ikut). Nama penumpang 1 gak bisa di edit.. Dan cuma bisa pesan maksimal 4 org.. Dududuh.. Mudahan semakin diperbaiki aplikasinya;3;359
Lebih suka dan nyaman dengan tampilan yg sebelumnya. Saya sudah update dan ternyata experience nya membingungkan. Sudah tiga kali saya gagal pada tahap pembayaran menggunakan QRIS, belum ada beberapa detik sudah mucul notif jika waktu sudah habis.;1;17
Maaf update aplikasinya saya kasih bintang 1 dulu yah, nomer handphone yang tertera aja masih typo dan saya perbaiki typo kemudian lengkapi data lainnya tapi pada saat klik button lanjutkan dan kirim sms kenapa ada error message tapi ga ada informasi mengenai error tsb. Rilis production aplikasi serasa masih beta version.;1;7
Mau daftar ga bisa gegara link registrasi ga masuk diemail, mau ganti data diri juga ga bisa , harusnya kalau e-mailnya ga bisa buat barengan 2 akun atau lebih ada peringatanlah kalau email sudah dipakai di akun lain, giliran yg satunya mau dirubah ga bisa 😔. Tolong ditinjau kembali apknya yes kalau kayak ginikan jd ngecewain. Jd ga bs booking tiket apa-apa dan akhirnya gagal bepergian.;2;1
PT.KAI Bagaimana pengembangan aplikasinya... ini aplikasi resmi PT.KAI lo.... Sudah berkali kali Update jadi malah lemot, tidak respon. Setiap pilih/ganti kursi lama, pilih pembayaran lama, dan force close... sampai waktu pemesanan habis. Berulang seperti itu,...;1;40
selalu g muncul rute dan jadwalnya... gmn mau pesen tiket... aneh bgt masa kereta smp april udh kosong semua??;2;0
Acces Sering Error..Parah.....,telp Ke CS KAI solusinya Suruh hapus Aplikasi dan Download Ulang...tapi tetap gk bisa...,telp ke CS lagi...disarankan ke Stasiun langsung..,setelah ke Stasiun..petugas stasiunnya Tetap Ngotot..Disuruh menggunakan Aplikasi KAI..,Sudah dijelaskan..bahwa aplikasinya Error tapi tetap Gk ada solusi..,sampai Akhirnya saya memilih Transportasi Pribadi...Karena Kecewa..;1;0
yang dari stasiun pelabuhan kok belum bisa diakses ya;5;0
Kecewa sama aja aplikasi KAI access, sering error saat pemesanan tiket terutama ketika harus war di malam hari. Please lah KAI perbaiki ini aplikasinya, kami pelanggan bayar loh untuk jasa kalian. Hal kayak gini ga sekali dua kali terjadi, apalagi saat harus berebut tiket. Kalian penyedia jasa kan, udah sepantasnya layanan kalian mengutamakan kebutuhan dan kenyamanan pelanggan;1;0
Versi terbaru semakin membingungkan, utk pemesanan kereta lokal yg lama biasa nya pergantian hari pukul 00.00 sudah bisa diakses. Namun yg terbaru sampai hampir 00.30 lebih baru ada itu pun sudah habis, bukan masalah provider atau sinyal, buktinya banyak yg lain memberikan ulasan yg sama. Belum lagi terkadang kereta lokal untuk ac banyak yg mati dan tk kunjung di perbaiki (Penataran dhoho);1;10
Aplikasi ini perlu dibenahi sistem pembayarannya! Sdh ikut aturan utk pembayaran hanya menggunakan sejenis LinkAja, tp saat melakukan pembayaran yg batas waktunya sdh habis, harusnya pembayaran di tolak. Karena expaired dan harus melakukan pemesanan ulang, tp ini tidak. Pembayaran diproses dan berhasil meski batas waktu habis, masalahnya di aplikasi KAIAccess pembayaran tersebut tdk berlaku, sebab tdk dapat tiket dr pesanan tersebut, alhasil sya harus pesan ulang, bayar double dpt 1 tiket.;1;3
"Aneh banget mau login gak bisa, padahal internet lancar. Kalau di hp lain yang udah login sebelum bulan desember kok bisa ya? Udah di uninstall install lagi juga sama aja gak bisa login, padahal kode OTP udah masuk tapi tiap dimasukin tulisannya ""OTP not valid"". SUMPAH BENERIN DULU DEH APLIKASINYA!! Masa bikin aplikasi tapi gabisa dipake sih anehh";1;3
Sebelumnya tampilan KAI access & performa aplikasinya bagus. Entah kenapa setelah di-update malah turun begini. Untuk opsi mengurutkan itu, biasanya langsung otomatis diurutkan (misal: jam keberangkatan awal), tapi untuk sekarang pas klik itu, kita harus cek lagi karena tidak urut dari keberangkatan paling awal. Untungnya cek lagi jam keberangkatannya, kalo gak bisa salah jadwal🤦🏻‍♀️ Semoga secepatnya diperbaiki ya. Kalo gak bikin performa naik, setidaknya tetap bukannya malah turun. Thanks.;3;0
Sebenarnya aplikasi bagus dan membantu tapi pembayaran hanya melalui Link Aja sangat ribet tidak membantu. Karena app Link Aja rawan saldo hilang kalau nomor hp hilang atau hangus, opsi keamanannya sangat minim. Untuk pesan tiket lokal juga cm bisa satu nama saja.;2;1
Apk yang terbaru sering error dan sering ga bisa cek tiket waktu on trip. Pembaharuan sistem ko malah jadi buruk sih bukannya tambah mudah di akses dan seharusnya tidak mudah error. Tolong segera diperbaiki karena sekarang aturannya klo salah tempat duduk bakal kena konsekuensi sedangkan sistem aplikasinya aja sering error.;1;4
Tiket udah dibeli selama 7 hari ke depan dan ga bisa dibuka sama sekali, BRAVO!!!! Aplikasinya di-update donk! Canggih aplikasi yg lama nih.. Klo yg lama uninstall trus install ulang langsung oke lagi.. Lha ini diuninstall sampe berkali2 ga ada perubahan!! Kecewa! So bad!!!;1;6
